episode,steps,actions,episode_reward,start_util,end_util,slo_breach,budget_overrun
1,1376,751,2470.198388271375,0.3389960902631683,0.5548291986006442,0,0
2,221,139,415.0951256341955,0.3403135861434361,0.6083116628440207,0,0
3,63,36,83.22757162643525,0.3389960902631683,0.6767514691638049,0,0
4,20,14,30.84411960867194,0.4864260293236528,0.5311924153425213,0,0
5,56,31,67.62958127483999,0.3389960902631683,0.36375075262258105,0,0
