episode,steps,actions,episode_reward,start_util,end_util,slo_breach,budget_overrun
1,97,52,109.2821165890577,0.3389960902631683,0.42826249471063277,0,0
2,290,161,532.037879446622,0.3389960902631683,0.6214928218317993,0,0
3,1747,1176,3084.6841321984803,0.3389960902631683,0.6056587303143748,0,0
