episode,steps,actions,episode_reward,start_util,end_util,slo_breach,budget_overrun
1,409,292,832.7326242308494,1.0,0.6850864864855339,0,0
2,239,166,504.04593330689875,1.0,0.9227714871689887,0,0
3,723,465,1367.341736152206,1.0,0.6079536278513135,0,0
4,1013,640,1995.1750467426148,0.9369526930988084,0.8151838909104068,0,0
