episode,steps,actions,episode_reward,start_util,end_util,slo_breach,budget_overrun
1,753,490,1435.1383687088169,0.3864867607428753,0.6867627645520047,0,0
2,648,342,1330.23798974545,0.3864867607428753,0.7085590495992177,0,0
3,105,50,248.03535161764202,0.3864867607428753,0.8486490007550482,0,0
4,84,59,204.64793219566542,0.3864867607428753,0.8769679774749756,0,0
